# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.2799955050546430E-004	7.0312196807087446E-005	2.6923454550242809E-006	27.419315995591688	12.638660910456249	11.045720114113198	9.5930511886775989	178.73092115797704
100.00000000000000	9.9999999747524271E-007	6.1134637642812351E-004	3.4761614958167542E-004	1.3704719687090972E-005	25.279966873543316	11.789357099975650	10.627270458503926	9.6098649625519297	179.97465096261800
100.00000000000000	9.9999997473787516E-006	2.9987058056457627E-003	1.7496319244729719E-003	7.2859892052079545E-005	19.645611917899700	9.1476694542383630	8.3268019422679931	7.3309748701583102	131.95555052258752
100.00000000000000	9.9999997473787516E-005	1.3984354204400695E-002	8.1825415465992535E-003	3.6107170510790709E-004	12.427006867518138	5.6799053375297310	5.1271860158482045	4.2523287980401978	73.214510303144948
100.00000000000000	1.0000000474974513E-003	6.0670580594973655E-002	3.4981871192196090E-002	1.5927114519311836E-003	6.2702681978239330	2.7229539954887292	2.3761739369744914	1.8019588298348332	30.089735379979700
100.00000000000000	9.9999997764825821E-003	0.23337987214486355	0.13062008381073764	5.8104962044617237E-003	2.3459505153059652	0.89325969691668849	0.70335488311244920	0.47288815946028950	8.1396124500346421
100.00000000000000	0.10000000149011612	0.54899512824833219	0.26977991289473013	1.0013806809519632E-002	0.38390587925501929	0.11207089089927413	6.4417330325617084E-002	3.7146502349424841E-002	0.85032913774590502
100.00000000000000	0.30000001192092896	0.34486636565973872	0.12777132808943337	2.9532398488575778E-003	3.4489955944067979E-002	8.8457920192702988E-003	4.0482441812027641E-003	2.1098473288909949E-003	7.8607504971025019E-002
100.00000000000000	0.50000000000000000	0.11803360207203428	3.0627928506046620E-002	3.6736405235943126E-004	2.3103486126305750E-003	5.6563809930554321E-004	2.4324875922581519E-004	1.2146501655703698E-004	7.6448249808300627E-003
100.00000000000000	0.69999998807907104	1.9343496450001239E-002	2.9666798095176403E-003	1.3259467070857092E-005	5.0877126836888602E-005	1.2403214077594434E-005	5.5280419565642828E-006	2.8352496044433374E-006	3.6785470907768733E-004
100.00000000000000	0.89999997615814209	3.3161864574148209E-004	1.6789394846615220E-005	1.5756853335753692E-008	6.7807690314042714E-009	5.6859997414523402E-009	1.8831274805573301E-009	1.7364166563680945E-009	1.1314325870475711E-006
