# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.2799955050546430E-004	7.0312196807087446E-005	2.6923454568006377E-006	29.652217176633961	13.755111500977383	12.168587111237205	13.360241208690727	330.17910231918597
100.00000000000000	9.9999999747524271E-007	6.1134637642812351E-004	3.4761614958167542E-004	1.3704719683538258E-005	23.477714473060018	10.888230899734005	9.7300309459849164	10.592305888198233	235.35575362706351
100.00000000000000	9.9999997473787516E-006	2.9987058056457627E-003	1.7496319244729719E-003	7.2859892052079545E-005	17.885732151764117	8.2677295711705714	7.4488769165045579	7.4497313534429468	147.32133539496641
100.00000000000000	9.9999997473787516E-005	1.3984354204400695E-002	8.1825415465992535E-003	3.6107170510701891E-004	11.669450185221688	5.3011269963815071	4.7491722096869129	4.2241524615362005	75.799187426889915
100.00000000000000	1.0000000474974513E-003	6.0670580594973655E-002	3.4981871192196090E-002	1.5927114519307395E-003	6.1563813932419569	2.6660105931977416	2.3193526099199886	1.7911320623582907	30.106986792222791
100.00000000000000	9.9999997764825821E-003	0.23337987214486355	0.13062008381073764	5.8104962044617237E-003	2.3646079772529696	0.90258842789019067	0.71266412979082772	0.47378287299764421	8.0879164605493301
100.00000000000000	0.10000000149011612	0.54899512824833208	0.26977991289473013	1.0013806809519576E-002	0.38388830025570453	0.11206210139961681	6.4408571493917946E-002	3.7152105378947864E-002	0.85066333789394299
100.00000000000000	0.30000001192092896	0.34486636565973872	0.12777132808943337	2.9532398488575778E-003	3.4496838945777680E-002	8.8492335201251493E-003	4.0516786405732511E-003	2.1104094700871803E-003	7.8600008308252159E-002
100.00000000000000	0.50000000000000000	0.11803360207203428	3.0627928506046620E-002	3.6736405235943126E-004	2.3119785963566231E-003	5.6645309116856724E-004	2.4406199850201301E-004	1.2161977270190257E-004	7.6445195554925077E-003
100.00000000000000	0.69999998807907104	1.9343496450001239E-002	2.9666798095176403E-003	1.3259467070858393E-005	5.0740663203615796E-005	1.2334982260957597E-005	5.4599638635343814E-006	2.8234279703649428E-006	3.6792617972521483E-004
100.00000000000000	0.89999997615814209	3.3161864574148198E-004	1.6789394846615220E-005	1.5756853335774021E-008	5.9918063769056826E-009	5.2915184141962696E-009	1.4892299316912809E-009	1.6364472091491313E-009	1.1316142670844887E-006
