# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.2799955050546430E-004	7.0312196806199267E-005	2.6923454559124593E-006	43.256832384016235	20.557419104668526	18.964177844558446	16.496591916009624	306.63025629187820
100.00000000000000	9.9999999747524271E-007	6.1134637642812351E-004	3.4761614958167542E-004	1.3704719685314615E-005	31.373539013836485	14.836143170122236	13.674007160285322	12.178747177724883	226.69279437800685
100.00000000000000	9.9999997473787516E-006	2.9987058056457627E-003	1.7496319244729719E-003	7.2859892055632258E-005	21.244322693142209	9.9470248418596139	9.1261830556218655	7.9779108766167042	143.78187274661070
100.00000000000000	9.9999997473787516E-005	1.3984354204400695E-002	8.1825415465992535E-003	3.6107170510790709E-004	12.605797052801144	5.7693004301712341	5.2166003930142342	4.3204109150130376	74.616927183426824
100.00000000000000	1.0000000474974513E-003	6.0670580594973655E-002	3.4981871192196090E-002	1.5927114519311836E-003	6.2454344490576652	2.7105371211055962	2.3637589669716652	1.7919272719732602	29.941123703394364
100.00000000000000	9.9999997764825821E-003	0.23337987214486355	0.13062008381073764	5.8104962044617237E-003	2.3435309576039884	0.89204991806570011	0.70214449481205343	0.47194414731158679	8.1146018805376183
100.00000000000000	0.10000000149011612	0.54899512824833230	0.26977991289473013	1.0013806809519576E-002	0.38392039876935291	0.11207815065644100	6.4424608293624383E-002	3.7152792522625488E-002	0.85073982926714553
100.00000000000000	0.30000001192092896	0.34486636565973872	0.12777132808943337	2.9532398488575917E-003	3.4489746440074409E-002	8.8456872672735276E-003	4.0481383756564553E-003	2.1096952732915985E-003	7.8586341547700223E-002
100.00000000000000	0.50000000000000000	0.11803360207203428	3.0627928506046620E-002	3.6736405235945208E-004	2.3104735168904406E-003	5.6570055143546905E-004	2.4331137759131972E-004	1.2152361074575018E-004	7.6487025761957546E-003
100.00000000000000	0.69999998807907104	1.9343496450001239E-002	2.9666798095176403E-003	1.3259467070855790E-005	5.0860580466383087E-005	1.2394940892342110E-005	5.5197538699848066E-006	2.8280801629378737E-006	3.6748946131950541E-004
100.00000000000000	0.89999997615814209	3.3161864574148198E-004	1.6789394846615220E-005	1.5756853335719811E-008	6.7783025782964385E-009	5.6847665148916475E-009	1.8815647859977374E-009	1.7032374755236529E-009	1.1237527511035101E-006
