# q2	x	xuv	xdv	xL-	2xL+	xsv	xs+	xc+	xg
100.00000000000000	1.0000000116860974E-007	1.2188813535463083E-004	6.7095969778385722E-005	2.4726524134877081E-006	29.625970867933603	-9.9200779164476671E-006	13.739873689778905	13.025416842759181	344.84081709178605
100.00000000000000	9.9999999747524271E-007	5.8593489566849399E-004	3.3362104220913125E-004	1.2769432278680881E-005	22.965699074735390	-1.9932355789009648E-005	10.630538378221999	10.063475533296605	241.28849505349399
100.00000000000000	9.9999997473787516E-006	2.8964623221137131E-003	1.6913606170989581E-003	6.8966711238793721E-005	17.297141638305476	1.3958046515938349E-005	7.9720710395884824	7.5216671501585877	149.68132691584856
100.00000000000000	9.9999997473787516E-005	1.3618838826095381E-002	7.9736321187384718E-003	3.4675337687817276E-004	11.295608272362177	2.0204489312991569E-004	5.1130290347854279	4.7561353781693132	77.054017069101761
100.00000000000000	1.0000000474974513E-003	5.9587133049936014E-002	3.4383360622571635E-002	1.5513424326123459E-003	6.0208774118261363	3.7151728077455815E-004	2.5970549735461947	2.3200664681845531	30.865969039545966
100.00000000000000	9.9999997764825821E-003	0.23129387239244970	0.12959293689263929	5.7459437264704150E-003	2.3525404917881123	-2.3232841334297483E-004	0.89505199291547499	0.70625994477116094	8.4228814336160660
100.00000000000000	0.10000000149011612	0.55129941091724699	0.27139587989278036	1.0090783545018550E-002	0.38942025517343065	-3.2809103802766693E-004	0.11369328676957463	5.9627719075367625E-002	0.90599416100928254
100.00000000000000	0.30000001192092896	0.35044087943880264	0.13015102654817889	3.0182414866720131E-003	3.5407121837529476E-002	-3.8291437784027105E-005	9.0907061966545299E-003	3.3500464194921994E-003	8.4343835688195923E-002
100.00000000000000	0.50000000000000000	0.12111419537822476	3.1515565448941962E-002	3.7949104833836025E-004	2.3942923012861064E-003	-3.2066872539954216E-006	5.8668986850026611E-004	1.7866189755284280E-004	8.1759724313136290E-003
100.00000000000000	0.69999998807907104	2.0075340535529972E-002	3.0884628800395830E-003	1.3847164751638972E-005	5.3130615774392605E-005	-1.1071468452791833E-007	1.2891576923366836E-005	3.4679720125868759E-006	3.8988484361465281E-004
100.00000000000000	0.89999997615814209	3.5124937756244310E-004	1.7841279135527024E-005	1.6415653877047869E-008	7.8236223789046079E-009	-1.3943667192552710E-010	5.9134024498917401E-009	1.6626209753537325E-009	1.1857666750108904E-006
