# q2	x	xuv	xdv	xL-	2xL+	xsv	xs+	xc+	xg
100.00000000000000	1.0000000116860974E-007	1.2188813535374265E-004	6.7095969779273901E-005	2.4726524223694923E-006	75.376318725362495	-9.9200779146713103E-006	36.615047618493335	35.887119305230222	465.47456503867295
100.00000000000000	9.9999999747524271E-007	5.8593489566760582E-004	3.3362104220913125E-004	1.2769432277792703E-005	45.635430113943869	-1.9932355787233291E-005	21.965403897826238	21.390535305964420	286.23772770262161
100.00000000000000	9.9999997473787516E-006	2.8964623221137131E-003	1.6913606170989581E-003	6.8966711238793721E-005	26.149755048878042	1.3958046515938349E-005	12.398377744874765	11.944073487995208	161.23589845487552
100.00000000000000	9.9999997473787516E-005	1.3618838826095381E-002	7.9736321187384718E-003	3.4675337687817276E-004	13.630843884200416	2.0204489312991569E-004	6.2806468407045477	5.9223080988988936	78.477256685545726
100.00000000000000	1.0000000474974513E-003	5.9587133049936014E-002	3.4383360622571635E-002	1.5513424326125680E-003	6.2252030323432486	3.7151728077455815E-004	2.6992177838047509	2.4219991543954524	30.765767826854528
100.00000000000000	9.9999997764825821E-003	0.23129387239244981	0.12959293689263918	5.7459437264704150E-003	2.3004699430688920	-2.3232841334297483E-004	0.86901671855586482	0.68026122968419123	8.3986045678634333
100.00000000000000	0.10000000149011612	0.55129941091724699	0.27139587989278036	1.0090783545018550E-002	0.38953978241444748	-3.2809103802766693E-004	0.11375305039008304	5.9687448574937810E-002	0.90608384570053846
100.00000000000000	0.30000001192092896	0.35044087943880264	0.13015102654817889	3.0182414866720408E-003	3.5391936617382214E-002	-3.8291437784027105E-005	9.0831135865809265E-003	3.3424670302107154E-003	8.4340874104256613E-002
100.00000000000000	0.50000000000000000	0.12111419537822476	3.1515565448941962E-002	3.7949104833835678E-004	2.3910164194878014E-003	-3.2066872539954216E-006	5.8505192760111013E-004	1.7702753627889579E-004	8.1759496258285470E-003
100.00000000000000	0.69999998807907104	2.0075340535529972E-002	3.0884628800395830E-003	1.3847164751640273E-005	5.3410453877571207E-005	-1.1071468452791833E-007	1.3031495974955704E-005	3.6075831586087483E-006	3.8989163298021085E-004
100.00000000000000	0.89999997615814209	3.5124937756244310E-004	1.7841279135527024E-005	1.6415653877088526E-008	9.4086436720210945E-009	-1.3943667192552710E-010	6.7059130964364309E-009	2.4539090572282156E-009	1.1857734943183310E-006
