# q2	x	xuv	xdv	xL-	2xL+	xsv	xs+	xc+	xg
100.00000000000000	1.0000000116860974E-007	1.2188813535374265E-004	6.7095969779273901E-005	2.4726524152640650E-006	41.389110988050120	-9.9200779182240240E-006	19.621443749837162	18.900252040763423	317.64987485757928
100.00000000000000	9.9999999747524271E-007	5.8593489566849399E-004	3.3362104220913125E-004	1.2769432277792703E-005	30.062728093481752	-1.9932355789009648E-005	14.179052887595184	13.608087690965277	231.51507901093620
100.00000000000000	9.9999997473787516E-006	2.8964623221137131E-003	1.6913606170989581E-003	6.8966711238793721E-005	20.404705945413959	1.3958046515938349E-005	9.5258531931427211	9.0734993978249339	145.91907323288333
100.00000000000000	9.9999997473787516E-005	1.3618838826095381E-002	7.9736321187384718E-003	3.4675337687817276E-004	12.187494605172468	2.0204489312991569E-004	5.5589722011905742	5.2013560990774561	75.848734761342982
100.00000000000000	1.0000000474974513E-003	5.9587133049936014E-002	3.4383360622571635E-002	1.5513424326123459E-003	6.1104883027064236	3.7151728077455815E-004	2.6418604189863384	2.3647568610052945	30.699490535547149
100.00000000000000	9.9999997764825821E-003	0.23129387239244981	0.12959293689263918	5.7459437264704150E-003	2.3323203454131187	-2.3232841334297483E-004	0.88494191972797820	0.69616814905885172	8.4500718358187292
100.00000000000000	0.10000000149011612	0.55129941091724699	0.27139587989278036	1.0090783545018550E-002	0.38944699076870787	-3.2809103802766693E-004	0.11370665456721324	5.9641069822643888E-002	0.90607902119133166
100.00000000000000	0.30000001192092896	0.35044087943880264	0.13015102654817889	3.0182414866720270E-003	3.5400235230058891E-002	-3.8291437784027105E-005	9.0872628929192512E-003	3.3466097259772024E-003	8.4329531597357649E-002
100.00000000000000	0.50000000000000000	0.12111419537822476	3.1515565448941962E-002	3.7949104833835332E-004	2.3927663434418420E-003	-3.2066872539954216E-006	5.8592688957812694E-004	1.7790070837196020E-004	8.1803077210279001E-003
100.00000000000000	0.69999998807907104	2.0075340535529972E-002	3.0884628800395830E-003	1.3847164751638972E-005	5.3251906524419586E-005	-1.1071468452791833E-007	1.2952222298380327E-005	3.5284634451887067E-006	3.8943353451644967E-004
100.00000000000000	0.89999997615814209	3.5124937756244310E-004	1.7841279135527024E-005	1.6415653877047869E-008	8.6115319933017902E-009	-1.3943667192552710E-010	6.3073572570903312E-009	2.0559645216076254E-009	1.1775798929048189E-006
