# q2	x	xuv	xdv	xL-	2xL+	xsv	xs+	xc+	xg 
100.00000000000000	1.0000000116860974E-007	1.2188813535463083E-004	6.7095969778385722E-005	2.4726524134877081E-006	27.037663359073420	-9.9200779164476671E-006	12.445719935348814	11.724529245104392	195.45637455639988
100.00000000000000	9.9999999747524271E-007	5.8593489566849399E-004	3.3362104220913125E-004	1.2769432279569060E-005	24.433001902191801	-1.9932355789009648E-005	11.364189791950206	10.793225193441293	186.19936348000047
100.00000000000000	9.9999997473787516E-006	2.8964623221137131E-003	1.6913606170989581E-003	6.8966711240570078E-005	18.891900563195556	1.3958046515938349E-005	8.7694505020335196	8.3170969721232630	134.19912277274810
100.00000000000000	9.9999997473787516E-005	1.3618838826095381E-002	7.9736321187384718E-003	3.4675337687817276E-004	12.009656697309520	2.0204489312991569E-004	5.4700532472590995	5.1124372034159027	74.394847536360430
100.00000000000000	1.0000000474974513E-003	5.9587133049936014E-002	3.4383360622571635E-002	1.5513424326125680E-003	6.1332077631366140	3.7151728077455815E-004	2.6532201492014336	2.3761165881936011	30.838798676458214
100.00000000000000	9.9999997764825821E-003	0.23129387239244981	0.12959293689263918	5.7459437264704150E-003	2.3347880377463692	-2.3232841334297483E-004	0.88617576589460345	0.69740199432959193	8.4763395131205090
100.00000000000000	0.10000000149011612	0.55129941091724710	0.27139587989278036	1.0090783545018522E-002	0.38943110803164782	-3.2809103802766693E-004	0.11369871319868319	5.9633128464951973E-002	0.90564692696870341
100.00000000000000	0.30000001192092896	0.35044087943880264	0.13015102654817889	3.0182414866720131E-003	3.5400496394717984E-002	-3.8291437784027105E-005	9.0873934752487839E-003	3.3467403079830522E-003	8.4351792336684966E-002
100.00000000000000	0.50000000000000000	0.12111419537822476	3.1515565448941962E-002	3.7949104833835332E-004	2.3926384467620396E-003	-3.2066872539954216E-006	5.8586294123822574E-004	1.7783676010968094E-004	8.1763031046230127E-003
100.00000000000000	0.69999998807907104	2.0075340535529972E-002	3.0884628800395830E-003	1.3847164751640273E-005	5.3268580472227989E-005	-1.1071468452791833E-007	1.2960559272284095E-005	3.5368004100061539E-006	3.8980839423953767E-004
100.00000000000000	0.89999997615814209	3.5124937756244310E-004	1.7841279135527024E-005	1.6415653877007211E-008	8.6162496998061066E-009	-1.3943667192552710E-010	6.3097161103560419E-009	2.0583233534905585E-009	1.1855801972630242E-006
