# q2	x	xuv	xdv	xL-	2xL+	xsv	xs+	xc+	xg
100.00000000000000	1.0000000116860974E-007	1.1073436842679030E-004	5.3078116501126260E-005	7.8440013595582059E-006	148.95448211604156	-2.7409080530560459E-005	73.405290791009961	72.680958122962252	1085.7641515036130
100.00000000000000	9.9999999747524271E-007	5.7850897675137958E-004	3.1907598062730358E-004	3.0969373312927928E-005	71.890135575279089	-4.2595660495692300E-005	35.093709178682275	34.520382232415514	503.67405855162531
100.00000000000000	9.9999997473787516E-006	2.9147080724563068E-003	1.6974144677810443E-003	1.2300754381477930E-004	33.841246949363168	7.7558289248713663E-006	16.244987779944950	15.791050835606946	222.73838576437402
100.00000000000000	9.9999997473787516E-005	1.3657199328116931E-002	8.0056101549348391E-003	4.7181216774472290E-004	15.174952358473107	2.3196624157773016E-004	7.0535637858947142	6.6950390053543698	90.183367854196206
100.00000000000000	1.0000000474974513E-003	5.9556547077359578E-002	3.4379022008734772E-002	1.7183714130053485E-003	6.2980330515574359	4.0043590087224246E-004	2.7362485328365582	2.4587524650149462	31.320345953966672
100.00000000000000	9.9999997764825821E-003	0.23117658117841533	0.12953232412123517	5.7449137841850684E-003	2.2664941813124804	-2.3112173756911769E-004	0.85191867164800827	0.66316280424027729	8.1503396850785066
100.00000000000000	0.10000000149011612	0.55108890035797886	0.27129201818340704	1.0031121949770294E-002	0.39000343263257631	-3.2795576789368397E-004	0.11381361848592336	5.9753808208188403E-002	0.90578367400480553
100.00000000000000	0.30000001192092896	0.35030648467943626	0.13010111786727971	2.9715276922374356E-003	3.5599528321684171E-002	-3.8276710254858681E-005	9.0839674447447949E-003	3.3480174085948810E-003	8.4418335269455802E-002
100.00000000000000	0.50000000000000000	0.12106774406552606	3.1503478146908792E-002	3.6015843681060436E-004	2.4561653012412435E-003	-3.2054511772822147E-006	5.8458637127111607E-004	1.7822855643563124E-004	8.1560475249500136E-003
100.00000000000000	0.69999998807907104	2.0067642146795586E-002	3.0872784959549548E-003	1.0075891321801537E-005	6.3847519118869107E-005	-1.1067154451378791E-007	1.3106595780088166E-005	3.9939961098190228E-006	3.9250168820808586E-004
100.00000000000000	0.89999997615814209	3.5111466600323187E-004	1.7834439969130266E-005	-5.9503989442133399E-008	1.7816312189089718E-007	-1.3937397858542443E-010	6.9228246017140858E-009	8.6109830962720522E-009	1.2312609736088875E-006
