# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.2799955050724066E-004	7.0312196807975624E-005	2.6923454576888162E-006	84.656841948886949	41.257423887103869	39.667309072463489	36.030312934150089	703.33520443499242
100.00000000000000	9.9999999747524271E-007	6.1134637642723533E-004	3.4761614958256359E-004	1.3704719684426436E-005	44.220396584404035	21.259571955406013	20.099905282400194	18.583320290604476	360.06525533625722
100.00000000000000	9.9999997473787516E-006	2.9987058056457627E-003	1.7496319244729719E-003	7.2859892055632258E-005	23.563792980204440	11.106759985390729	10.287551431272572	9.4655774079719883	177.76526781495127
100.00000000000000	9.9999997473787516E-005	1.3984354204400695E-002	8.1825415465992535E-003	3.6107170510790709E-004	12.345088158314923	5.6389459829281234	5.0870704672955798	4.4570057925887117	79.676665933371964
100.00000000000000	1.0000000474974513E-003	6.0670580594973655E-002	3.4981871192196090E-002	1.5927114519311836E-003	5.9916794917472878	2.5836596424504075	2.2371084856044421	1.7566142632890762	29.870944657894789
100.00000000000000	9.9999997764825821E-003	0.23337987214486355	0.13062008381073764	5.8104962044615016E-003	2.3469874435211118	0.89377816102426244	0.70385763587035555	0.46914774459559261	8.0144856843396415
100.00000000000000	0.10000000149011612	0.54899512824833219	0.26977991289473013	1.0013806809519632E-002	0.38495420134037850	0.11259505194195374	6.4940660709106618E-002	3.7291371525605140E-002	0.85130263851040366
100.00000000000000	0.30000001192092896	0.34486636565973872	0.12777132808943337	2.9532398488575778E-003	3.4425908671146338E-002	8.8137683828094782E-003	4.0162746669752782E-003	2.1018704968755408E-003	7.8574018348270297E-002
100.00000000000000	0.50000000000000000	0.11803360207203428	3.0627928506046620E-002	3.6736405235945208E-004	2.3243837492303160E-003	5.7265566760540676E-004	2.5025399446166425E-004	1.2314008492729612E-004	7.6478988964267507E-003
100.00000000000000	0.69999998807907104	1.9343496450001239E-002	2.9666798095176403E-003	1.3259467070857092E-005	4.9470031682675823E-005	1.1699666500488044E-005	4.8257372271457996E-006	2.6679926718427968E-006	3.6762897482538426E-004
100.00000000000000	0.89999997615814209	3.3161864574148209E-004	1.6789394846615220E-005	1.5756853335740140E-008	-1.3403798423573397E-008	-4.4062839860500467E-009	-8.1914440457081259E-009	-6.4862458420307252E-010	1.1248315382355055E-006
