# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.2799955050724066E-004	7.0312196807975624E-005	2.6923454576888162E-006	84.916072134766779	41.387038980043783	39.796414477097159	36.118200552800516	708.48165963219412
100.00000000000000	9.9999999747524271E-007	6.1134637642723533E-004	3.4761614958256359E-004	1.3704719684426436E-005	44.827135575688970	21.562941451048481	20.402854305902991	18.761618758297249	363.50978637277478
100.00000000000000	9.9999997473787516E-006	2.9987058056457627E-003	1.7496319244729719E-003	7.2859892053855901E-005	24.074329059990141	11.362028025283582	10.542501431154298	9.5878839477981259	179.30421618961532
100.00000000000000	9.9999997473787516E-005	1.3984354204400695E-002	8.1825415465992535E-003	3.6107170510790709E-004	12.628301717458843	5.7805527625000828	5.2284762251474959	4.5077625086081294	80.083377265016821
100.00000000000000	1.0000000474974513E-003	6.0670580594973655E-002	3.4981871192196090E-002	1.5927114519307395E-003	6.0820111776058061	2.6288254853796662	2.2821975113840467	1.7678610365370222	29.895112917039832
100.00000000000000	9.9999997764825821E-003	0.23337987214486355	0.13062008381073764	5.8104962044617237E-003	2.3435279540461540	0.89204841628678311	0.70213002552705839	0.46842430212809144	8.0061994192672934
100.00000000000000	0.10000000149011612	0.54899512824833208	0.26977991289473013	1.0013806809519660E-002	0.38448190607154514	0.11235890430753709	6.4704938593642194E-002	3.7238076335139772E-002	0.85135868006282478
100.00000000000000	0.30000001192092896	0.34486636565973872	0.12777132808943337	2.9532398488575917E-003	3.4457838841525978E-002	8.8297334679993122E-003	4.0322111274102481E-003	2.1055542766165941E-003	7.8572903080724371E-002
100.00000000000000	0.50000000000000000	0.11803360207203428	3.0627928506046620E-002	3.6736405235945208E-004	2.3179950469188054E-003	5.6946131644965148E-004	2.4706529822526456E-004	1.2238870095838131E-004	7.6477887200205284E-003
100.00000000000000	0.69999998807907104	1.9343496450001239E-002	2.9666798095176403E-003	1.3259467070855790E-005	5.0117456162332430E-005	1.2023378740316781E-005	5.1488765911221306E-006	2.7442515498163530E-006	3.6765061840290442E-004
100.00000000000000	0.89999997615814209	3.3161864574148198E-004	1.6789394846615220E-005	1.5756853335740140E-008	-3.7648411742335257E-009	4.1319463861988915E-010	-3.3805867446640903E-009	4.7494614325336367E-010	1.1248785325992863E-006
