# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.2799955050724066E-004	7.0312196807975624E-005	2.6923454576888162E-006	108.62568216796231	53.241843996641556	51.649488762736091	45.789292199091221	869.61465565125479
100.00000000000000	9.9999999747524271E-007	6.1134637642723533E-004	3.4761614958256359E-004	1.3704719684426436E-005	54.040706532430995	26.169726929419493	25.008805080016860	22.303804575836985	420.07695137272299
100.00000000000000	9.9999997473787516E-006	2.9987058056457627E-003	1.7496319244729719E-003	7.2859892055632258E-005	27.040206897641028	12.844966944109023	12.025106178100602	10.634755946330834	195.35494905408990
100.00000000000000	9.9999997473787516E-005	1.3984354204400695E-002	8.1825415465992535E-003	3.6107170510790709E-004	13.282312825988516	6.1075583167649192	5.5553875985208414	4.7118107011197550	83.175202952077058
100.00000000000000	1.0000000474974513E-003	6.0670580594973655E-002	3.4981871192196090E-002	1.5927114519307395E-003	6.1189686023154968	2.6473041977345115	2.3006668672255102	1.7754291246239824	30.063244761212985
100.00000000000000	9.9999997764825821E-003	0.23337987214486355	0.13062008381073764	5.8104962044617237E-003	2.3294590414521252	0.88501395998976873	0.69509786764470882	0.46415453853634231	7.9425143042960107
100.00000000000000	0.10000000149011612	0.54899512824833230	0.26977991289473013	1.0013806809519576E-002	0.38454763757496169	0.11239177005924539	6.4737786405331149E-002	3.7259068189914396E-002	0.85131965863668480
100.00000000000000	0.30000001192092896	0.34486636565973872	0.12777132808943337	2.9532398488575917E-003	3.4455348014135190E-002	8.8284880543039179E-003	4.0309679816642168E-003	2.1050804689819146E-003	7.8591772830840068E-002
100.00000000000000	0.50000000000000000	0.11803360207203428	3.0627928506046623E-002	3.6736405235944167E-004	2.3175517476589289E-003	5.6923966681971666E-004	2.4684364122004295E-004	1.2227648051677480E-004	7.6411865087885784E-003
100.00000000000000	0.69999998807907104	1.9343496450001239E-002	2.9666798095176403E-003	1.3259467070855790E-005	5.0169810202102538E-005	1.2049555760201835E-005	5.1750586634937172E-006	2.7592751726482184E-006	3.6834373431284667E-004
100.00000000000000	0.89999997615814209	3.3161864574148204E-004	1.6789394846615220E-005	1.5756853335753692E-008	-3.6326425351264997E-009	4.7929395818695469E-010	-3.3140576177354928E-009	5.4462769197390581E-010	1.1372617397528540E-006
