# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.1638513057476985E-004	5.5629817083513444E-005	8.3396226244758509E-006	158.86226323946795	78.361292356371962	76.762469081873547	64.174708946423081	1096.6975800923499
100.00000000000000	9.9999999747524271E-007	6.0389386977277582E-004	3.3257465705105460E-004	3.2692344799301054E-005	76.048519312064087	37.174584148344607	36.009431618083852	29.604175751035413	505.28883426982145
100.00000000000000	9.9999997473787516E-006	3.0183018601821487E-003	1.7563286740163164E-003	1.2871764339195124E-004	35.460001322904041	17.055730085630493	16.233336296265527	13.051001496511940	221.72521188973616
100.00000000000000	9.9999997473787516E-005	1.4024099547747859E-002	8.2158220554657824E-003	4.8879128170042918E-004	15.719219194700122	7.3268772543863721	6.7733940962295591	5.2761908372477908	88.931036391890387
100.00000000000000	1.0000000474974513E-003	6.0635749833595209E-002	3.4975701492450995E-002	1.7596018649310707E-003	6.4311797284174839	2.8040158998676996	2.4568856671388226	1.8204607220966016	30.517655197567422
100.00000000000000	9.9999997764825821E-003	0.23325041796957779	0.13055297503060748	5.8026373362592976E-003	2.2752192554055801	0.85776009222434213	0.66787530913180770	0.45172243472411000	7.8159755957928816
100.00000000000000	0.10000000149011612	0.54876224626778880	0.26966523370480694	9.9482991759414774E-003	0.38452828722968169	0.11219394709918756	6.4546273757614875E-002	3.7235677540257736E-002	0.85050941010253034
100.00000000000000	0.30000001192092896	0.34471948071698921	0.12771691243884670	2.9023583010310411E-003	3.4706300407728735E-002	8.8421506435192032E-003	4.0494860154800007E-003	2.1095364423179960E-003	7.8670879488264622E-002
100.00000000000000	0.50000000000000000	0.11798332522173474	3.0614882396224397E-002	3.4653453707869653E-004	2.3789025383053608E-003	5.6437906999576293E-004	2.4370441636244232E-004	1.2143740787920872E-004	7.6252377636381041E-003
100.00000000000000	0.69999998807907104	1.9335258208711750E-002	2.9654162859667713E-003	9.2472981895849911E-006	6.2099729115140147E-005	1.2547993066915931E-005	5.9901835566718004E-006	2.9753629214253477E-006	3.7045718182446887E-004
100.00000000000000	0.89999997615814209	3.3147739644216485E-004	1.6782246942351756E-005	-6.3381976474948258E-008	1.8337183769359211E-007	6.2892190665964944E-009	8.4762703340168525E-009	3.5329961496726682E-009	1.1753186018334398E-006
