# q	x	xuv	xdv	xL-	2xL+	xs+	xc+	xb+	xg
100.00000000000000	1.0000000116860974E-007	1.1638513057476985E-004	5.5629817083513444E-005	8.3396226528975603E-006	159.43730981983418	78.648815646555050	77.049732108766705	64.315936544517683	1097.9346184333244
100.00000000000000	9.9999999747524271E-007	6.0389386977277582E-004	3.3257465705105460E-004	3.2692344799301054E-005	76.257372357899868	37.279010671262498	36.113734065980971	29.645948959686951	505.59746136754200
100.00000000000000	9.9999997473787516E-006	3.0183018601821487E-003	1.7563286740163164E-003	1.2871764339195124E-004	35.519358858828333	17.085408853592639	16.262970715322535	13.060148710954417	221.77212121852216
100.00000000000000	9.9999997473787516E-005	1.4024099547747859E-002	8.2158220554657824E-003	4.8879128170042918E-004	15.727832081591293	7.3311836978319578	6.7776926137511246	5.2771066803040139	88.931170482771336
100.00000000000000	1.0000000474974513E-003	6.0635749833595209E-002	3.4975701492450995E-002	1.7596018649315148E-003	6.4303572639204631	2.8036046676191888	2.4564750173267420	1.8203255716360649	30.516817581013601
100.00000000000000	9.9999997764825821E-003	0.23325041796957779	0.13055297503060748	5.8026373362592976E-003	2.2751228695448615	0.85771189929398284	0.66782720167994059	0.45171106179375592	7.8159649931176016
100.00000000000000	0.10000000149011612	0.54876224626778880	0.26966523370480694	9.9482991759415329E-003	0.38452831484379835	0.11219396090624584	6.4546287540737185E-002	3.7235680939865110E-002	0.85050941338240549
100.00000000000000	0.30000001192092896	0.34471948071698932	0.12771691243884670	2.9023583010309578E-003	3.4706304327641185E-002	8.8421526034754561E-003	4.0494879719504637E-003	2.1095369026492795E-003	7.8670879702380431E-002
100.00000000000000	0.50000000000000000	0.11798332522173474	3.0614882396224400E-002	3.4653453707870693E-004	2.3789026993238024E-003	5.6437915050498028E-004	2.4370449672821810E-004	1.2143742671375744E-004	7.6252377681436424E-003
100.00000000000000	0.69999998807907104	1.9335258208711750E-002	2.9654162859667713E-003	9.2472981895828227E-006	6.2099730683998905E-005	1.2547993851344877E-005	5.9901843396982473E-006	2.9753631043685245E-006	3.7045718188987136E-004
100.00000000000000	0.89999997615814209	3.3147739644216485E-004	1.6782246942351756E-005	-6.3381976474948258E-008	1.8337182126359239E-007	6.2892108515966334E-009	8.4762621339012084E-009	3.5329941933636084E-009	1.1753186021190644E-006
